"id","name","year","suicides.t","suicid12","suicid18","ppl12","ppl18","totalppl"
"060611212000","Powiat opolski","2022",22,0,1,6958,3498,56163
"060611214000","Powiat puławski","2018",65,0,6,13400,7032,113762
"060611214000","Powiat puławski","2019",51,0,2,13233,7006,113173
"060611214000","Powiat puławski","2020",37,0,4,13345,6365,109913
"060611214000","Powiat puławski","2021",52,0,4,13056,6574,108699
"060611214000","Powiat puławski","2022",47,0,6,12625,6808,107914
"060611216000","Powiat rycki","2018",12,0,1,7298,3345,56166
"060611216000","Powiat rycki","2019",12,0,0,7264,3480,55988
"060611216000","Powiat rycki","2020",11,0,0,7241,3261,53152
"060611216000","Powiat rycki","2021",9,0,0,7109,3263,52486
"060611216000","Powiat rycki","2022",10,0,1,6879,3449,52021
"061813301000","Powiat bieszczadzki","2018",4,0,0,2693,1235,21879
"061813301000","Powiat bieszczadzki","2019",4,0,0,2643,1141,21664
"061813301000","Powiat bieszczadzki","2020",6,0,0,2687,1277,21087
"061813301000","Powiat bieszczadzki","2021",5,0,0,2584,1262,20940
"061813301000","Powiat bieszczadzki","2022",6,0,0,2479,1262,20777
"061813302000","Powiat brzozowski","2018",14,0,1,9103,4347,65713
"061813302000","Powiat brzozowski","2019",14,0,1,9043,4198,65567
"061813302000","Powiat brzozowski","2020",12,0,0,9175,4307,64304
"061813302000","Powiat brzozowski","2021",13,0,1,8954,4299,63918
"061813302000","Powiat brzozowski","2022",22,0,2,8708,4315,63591
"061813305000","Powiat jasielski","2018",32,0,5,13951,6909,113962
"061813305000","Powiat jasielski","2019",39,0,2,13830,6708,113450
"061813305000","Powiat jasielski","2020",52,0,4,14314,6775,111035
"061813305000","Powiat jasielski","2021",50,0,0,14013,6821,110185
"061813305000","Powiat jasielski","2022",45,0,7,13597,6895,109582
"061813307000","Powiat krośnieński","2018",49,0,5,15377,7350,112414
"061813307000","Powiat krośnieński","2019",53,0,4,15290,7274,112283
"061813307000","Powiat krośnieński","2020",55,0,5,15462,7059,110184
"061813307000","Powiat krośnieński","2021",71,0,4,15113,7261,109633
"061813307000","Powiat krośnieński","2022",61,0,13,14699,7562,109122
"061813317000","Powiat sanocki","2018",22,0,2,11988,5783,94758
"061813317000","Powiat sanocki","2019",26,0,7,11729,5742,94385
"061813317000","Powiat sanocki","2020",30,0,1,12050,5699,91818
"061813317000","Powiat sanocki","2021",56,0,4,11619,5798,90907
"061813317000","Powiat sanocki","2022",44,0,4,11173,5985,90294
"061813321000","Powiat leski","2018",15,0,0,3231,1494,26562
"061813321000","Powiat leski","2019",16,0,5,3190,1438,26441
"061813321000","Powiat leski","2020",16,0,2,3282,1462,25971
"061813321000","Powiat leski","2021",14,0,1,3172,1477,25696
"061813321000","Powiat leski","2022",12,0,3,3072,1491,25565
"061813361000","Powiat m. Krosno","2018",49,0,5,5553,2579,46511
"061813361000","Powiat m. Krosno","2019",53,0,4,5483,2567,46291
"061813361000","Powiat m. Krosno","2020",55,0,5,5547,2359,45165
"061813361000","Powiat m. Krosno","2021",71,0,4,5394,2471,44687
"061813361000","Powiat m. Krosno","2022",61,0,13,5254,2557,44322
"061813404000","Powiat jarosławski","2018",28,0,1,15616,7507,120714
"061813404000","Powiat jarosławski","2019",24,0,2,15492,7377,120247
"061813404000","Powiat jarosławski","2020",31,0,3,15851,7188,117823
"061813404000","Powiat jarosławski","2021",31,0,3,15480,7325,117015
"061813404000","Powiat jarosławski","2022",39,0,8,15013,7547,116458
"061813409000","Powiat lubaczowski","2018",7,0,0,6810,3258,55652
"061813409000","Powiat lubaczowski","2019",8,0,0,6758,3121,55217
"061813409000","Powiat lubaczowski","2020",10,0,0,6840,3347,53914
"061813409000","Powiat lubaczowski","2021",19,0,1,6649,3349,53374
"061813409000","Powiat lubaczowski","2022",13,0,0,6393,3259,52983
"061813413000","Powiat przemyski","2018",46,0,1,9751,4739,74398
"061813413000","Powiat przemyski","2019",41,0,4,9596,4593,74061
"061813413000","Powiat przemyski","2020",34,1,4,10109,4771,72100
"061813413000","Powiat przemyski","2021",38,1,4,9834,4848,71742
"061813413000","Powiat przemyski","2022",42,1,5,9532,4884,71393
"061813414000","Powiat przeworski","2018",16,0,0,10540,4831,78458
"061813414000","Powiat przeworski","2019",11,0,0,10456,4743,78362
"061813414000","Powiat przeworski","2020",12,0,1,10577,4966,76778
"061813414000","Powiat przeworski","2021",17,0,2,10355,5020,76401
"061813414000","Powiat przeworski","2022",15,0,0,10052,5159,76094
"061813462000","Powiat m. Przemyśl","2018",46,0,1,7169,3247,61251
"061813462000","Powiat m. Przemyśl","2019",41,0,4,7078,3222,60689
"061813462000","Powiat m. Przemyśl","2020",34,1,4,6707,3163,58625
"061813462000","Powiat m. Przemyśl","2021",38,1,4,6389,3195,57568
"061813462000","Powiat m. Przemyśl","2022",42,1,5,6040,3239,56802
"061813506000","Powiat kolbuszowski","2018",15,0,0,7986,4026,62476
"061813506000","Powiat kolbuszowski","2019",16,0,1,7869,3873,62246
"061813506000","Powiat kolbuszowski","2020",11,0,0,8607,4047,61926
"061813506000","Powiat kolbuszowski","2021",17,0,1,8436,3944,61574
"061813506000","Powiat kolbuszowski","2022",16,0,2,8269,3996,61389
"061813510000","Powiat łańcucki","2018",39,1,6,11767,5036,80834
"061813510000","Powiat łańcucki","2019",29,0,4,11889,5005,81049
"061813510000","Powiat łańcucki","2020",27,0,2,12403,5085,81007
"061813510000","Powiat łańcucki","2021",30,0,6,12257,5182,80796
"061813510000","Powiat łańcucki","2022",39,0,6,12097,5332,80802
"061813515000","Powiat ropczycko-sędziszowski","2018",14,0,0,10972,4983,74374
"061813515000","Powiat ropczycko-sędziszowski","2019",8,0,0,10976,4914,74515
"061813515000","Powiat ropczycko-sędziszowski","2020",12,0,1,11403,4960,74023
"061813515000","Powiat ropczycko-sędziszowski","2021",12,0,1,11389,5045,74063
"061813515000","Powiat ropczycko-sędziszowski","2022",8,0,0,11265,5104,74066
"061813516000","Powiat rzeszowski","2018",114,0,11,24917,11073,170486
"061813516000","Powiat rzeszowski","2019",93,3,7,24962,10906,169438
"061813516000","Powiat rzeszowski","2020",95,0,8,27573,11336,174049
"061813516000","Powiat rzeszowski","2021",81,0,7,27427,11659,173842
"061813516000","Powiat rzeszowski","2022",125,0,20,27110,12115,174805
"061813519000","Powiat strzyżowski","2018",10,0,0,8008,3842,61558
"061813519000","Powiat strzyżowski","2019",19,0,2,8007,3760,61386
"061813519000","Powiat strzyżowski","2020",8,0,1,8101,3801,60350
"061813519000","Powiat strzyżowski","2021",12,0,2,7961,3839,59852
"061813519000","Powiat strzyżowski","2022",11,0,0,7749,3813,59514
"061813563000","Powiat m. Rzeszów","2018",114,0,11,26918,10794,191564
"061813563000","Powiat m. Rzeszów","2019",93,3,7,28106,11001,196208
"061813563000","Powiat m. Rzeszów","2020",95,0,8,28273,9574,194374
"061813563000","Powiat m. Rzeszów","2021",81,0,7,28480,10277,196374
"061813563000","Powiat m. Rzeszów","2022",125,0,20,28297,11129,197181
"061813603000","Powiat dębicki","2018",40,0,3,18790,8535,135471
"061813603000","Powiat dębicki","2019",46,0,6,18767,8429,135299
"061813603000","Powiat dębicki","2020",57,0,2,19420,8463,133915
"061813603000","Powiat dębicki","2021",57,0,4,19189,8569,133330
"061813603000","Powiat dębicki","2022",53,0,7,18619,8871,132873
"061813608000","Powiat leżajski","2018",28,0,1,8965,4514,69562
"061813608000","Powiat leżajski","2019",20,0,1,8867,4399,69370
"061813608000","Powiat leżajski","2020",21,0,1,9082,4378,67896
"061813608000","Powiat leżajski","2021",21,0,1,8917,4384,67439
"061813608000","Powiat leżajski","2022",49,0,7,8698,4443,67015
"061813611000","Powiat mielecki","2018",17,1,0,18527,8435,136673
"061813611000","Powiat mielecki","2019",17,0,1,18630,8291,136660
"061813611000","Powiat mielecki","2020",30,0,2,19071,8292,134329
"061813611000","Powiat mielecki","2021",20,0,3,18783,8480,133714
"061813611000","Powiat mielecki","2022",22,0,2,18315,8783,133320
"061813612000","Powiat niżański","2018",22,0,1,7928,4064,66843
"061813612000","Powiat niżański","2019",12,0,0,7897,3900,66589
"061813612000","Powiat niżański","2020",14,0,0,8202,4013,64957
"061813612000","Powiat niżański","2021",13,0,0,8000,4067,64428
"061813612000","Powiat niżański","2022",17,0,1,7773,4024,64057
"061813618000","Powiat stalowowolski","2018",41,0,5,12431,6127,106619
"061813618000","Powiat stalowowolski","2019",35,0,0,12272,5988,106037
"061813618000","Powiat stalowowolski","2020",30,0,2,12809,5796,103563
"061813618000","Powiat stalowowolski","2021",32,0,5,12416,5911,102422
"061813618000","Powiat stalowowolski","2022",34,1,4,11943,6069,101637
"061813620000","Powiat tarnobrzeski","2018",19,0,2,6237,3294,53236
"061813620000","Powiat tarnobrzeski","2019",14,0,2,6205,3197,52965
"061813620000","Powiat tarnobrzeski","2020",17,0,3,6593,3156,51919
"061813620000","Powiat tarnobrzeski","2021",22,0,3,6476,3154,51503
"061813620000","Powiat tarnobrzeski","2022",22,0,3,6322,3206,51300
"061813664000","Powiat m. Tarnobrzeg","2018",19,0,2,5140,2587,47047
"061813664000","Powiat m. Tarnobrzeg","2019",14,0,2,5016,2607,46745
"061813664000","Powiat m. Tarnobrzeg","2020",17,0,3,4957,2466,45054
"061813664000","Powiat m. Tarnobrzeg","2021",22,0,3,4762,2500,44529
"061813664000","Powiat m. Tarnobrzeg","2022",22,0,3,4641,2512,44156
"062013702000","Powiat białostocki","2018",138,0,13,19769,8602,148145
"062013702000","Powiat białostocki","2019",203,1,32,20082,8719,149611
"062013702000","Powiat białostocki","2020",215,1,19,23015,9334,153874
"062013702000","Powiat białostocki","2021",207,1,37,23098,9804,155073
"062013702000","Powiat białostocki","2022",238,1,41,22933,10317,156370
"062013711000","Powiat sokólski","2018",19,0,1,7688,3802,67466
"062013711000","Powiat sokólski","2019",32,0,1,7559,3660,66686
"062013711000","Powiat sokólski","2020",20,0,0,7717,3766,63744
"062013711000","Powiat sokólski","2021",30,0,2,7520,3706,62775
"062013711000","Powiat sokólski","2022",26,1,1,7261,3661,62063
"062013761000","Powiat m. Białystok","2018",138,0,13,39521,15914,297459
"062013761000","Powiat m. Białystok","2019",203,1,32,39930,16111,297554
"062013761000","Powiat m. Białystok","2020",215,1,19,38970,14664,294675
"062013761000","Powiat m. Białystok","2021",207,1,37,38867,15401,293413
"062013761000","Powiat m. Białystok","2022",238,1,41,38327,16425,292600
"062013803000","Powiat bielski","2018",21,0,1,6456,2887,54863
"062013803000","Powiat bielski","2019",17,0,2,6420,2902,54353
"062013803000","Powiat bielski","2020",27,0,2,6640,2913,52658
"062013803000","Powiat bielski","2021",34,0,0,6532,2906,51813
"062013803000","Powiat bielski","2022",33,0,8,6327,2911,51151
"062013805000","Powiat hajnowski","2018",5,0,1,4406,2090,43143
"062013805000","Powiat hajnowski","2019",20,0,1,4341,2124,42610
"062013805000","Powiat hajnowski","2020",37,0,4,4403,2029,40678
"062013805000","Powiat hajnowski","2021",55,0,4,4290,2045,40020
"062013805000","Powiat hajnowski","2022",32,0,3,4127,2122,39427
"062013806000","Powiat kolneński","2018",7,0,0,4913,2382,38396
"062013806000","Powiat kolneński","2019",5,0,0,4823,2264,38057
"062013806000","Powiat kolneński","2020",6,0,0,4885,2445,36482
"062013806000","Powiat kolneński","2021",4,0,0,4768,2346,36143
"062013806000","Powiat kolneński","2022",9,0,1,4657,2300,35921
"062013807000","Powiat łomżyński","2018",18,0,0,6826,3230,51000
"062013807000","Powiat łomżyński","2019",26,0,0,6778,3178,50943
"062013807000","Powiat łomżyński","2020",38,0,0,7210,3329,50078
"062013807000","Powiat łomżyński","2021",55,0,2,7158,3299,49911
"062013807000","Powiat łomżyński","2022",78,0,13,6933,3373,49711
"062013810000","Powiat siemiatycki","2018",11,0,2,4706,2412,44689
"062013810000","Powiat siemiatycki","2019",18,0,2,4645,2267,44193
"062013810000","Powiat siemiatycki","2020",15,0,0,5000,2367,42337
"062013810000","Powiat siemiatycki","2021",22,0,2,4782,2332,41660
"062013810000","Powiat siemiatycki","2022",16,1,1,4529,2356,41114
"062013813000","Powiat wysokomazowiecki","2018",14,0,0,7646,3349,57248
"062013813000","Powiat wysokomazowiecki","2019",12,0,0,7581,3321,56860
"062013813000","Powiat wysokomazowiecki","2020",20,0,2,7723,3377,55033
"062013813000","Powiat wysokomazowiecki","2021",18,0,0,7594,3392,54337
"062013813000","Powiat wysokomazowiecki","2022",17,0,3,7333,3468,53842
"062013814000","Powiat zambrowski","2018",14,0,3,5738,2648,43816
"062013814000","Powiat zambrowski","2019",20,0,0,5676,2537,43505
"062013814000","Powiat zambrowski","2020",14,0,0,5583,2594,42188
"062013814000","Powiat zambrowski","2021",12,0,0,5488,2610,41829
"062013814000","Powiat zambrowski","2022",13,0,1,5341,2663,41550
"062013862000","Powiat m. Łomża","2018",18,0,0,7914,3890,63000
"062013862000","Powiat m. Łomża","2019",26,0,0,7967,3900,62945
"062013862000","Powiat m. Łomża","2020",38,0,0,7907,3252,61025
"062013862000","Powiat m. Łomża","2021",55,0,2,7715,3500,60468
"062013862000","Powiat m. Łomża","2022",78,0,13,7547,3767,60128
"062013901000","Powiat augustowski","2018",11,0,0,7160,3466,58367
"062013901000","Powiat augustowski","2019",16,0,1,7078,3426,58068
"062013901000","Powiat augustowski","2020",12,0,0,7069,3491,55927
"062013901000","Powiat augustowski","2021",8,0,0,6936,3441,55306
"062013901000","Powiat augustowski","2022",7,0,0,6731,3417,54917
"062013904000","Powiat grajewski","2018",17,0,0,6021,2748,47518
"062013904000","Powiat grajewski","2019",10,0,0,5962,2711,47210
"062013904000","Powiat grajewski","2020",7,0,0,6050,2953,45636
"062013904000","Powiat grajewski","2021",9,0,1,5918,2904,45180
"062013904000","Powiat grajewski","2022",5,0,0,5696,2877,44724
"062013908000","Powiat moniecki","2018",13,0,0,4653,2288,40712
"062013908000","Powiat moniecki","2019",16,0,1,4591,2193,40412
"062013908000","Powiat moniecki","2020",12,0,2,4819,2270,38636
"062013908000","Powiat moniecki","2021",14,0,1,4675,2249,38122
"062013908000","Powiat moniecki","2022",14,0,3,4529,2247,37732
"062013909000","Powiat sejneński","2018",13,0,0,2336,1199,20092
"062013909000","Powiat sejneński","2019",14,0,0,2299,1125,19914
"062013909000","Powiat sejneński","2020",9,0,0,2359,1101,19266
"062013909000","Powiat sejneński","2021",8,0,0,2252,1150,18992
"062013909000","Powiat sejneński","2022",5,0,1,2172,1197,18802
"062013912000","Powiat suwalski","2018",45,0,5,4897,2397,35792
"062013912000","Powiat suwalski","2019",52,0,6,4842,2339,35674
"062013912000","Powiat suwalski","2020",66,0,3,5201,2437,35081
"062013912000","Powiat suwalski","2021",66,0,4,5079,2448,34839
"062013912000","Powiat suwalski","2022",90,0,9,4967,2462,34778
"062013963000","Powiat m. Suwałki","2018",45,0,5,9566,4297,69827
"062013963000","Powiat m. Suwałki","2019",52,0,6,9583,4345,69758
"062013963000","Powiat m. Suwałki","2020",66,0,3,9762,4090,69273
"062013963000","Powiat m. Suwałki","2021",66,0,4,9576,4130,68839
"062013963000","Powiat m. Suwałki","2022",90,0,9,9296,4330,68525
"071412865000","Powiat m. st. Warszawa","2018",278,0,16,251804,79826,1777972
"071412865000","Powiat m. st. Warszawa","2019",270,1,20,255873,84077,1790658
"071412865000","Powiat m. st. Warszawa","2020",300,0,18,251501,85873,1861774
"071412865000","Powiat m. st. Warszawa","2021",315,1,18,250468,91656,1863056
"071412865000","Powiat m. st. Warszawa","2022",336,4,41,247387,97561,1861975
"071412908000","Powiat legionowski","2018",26,0,2,18463,7348,116775
"071412908000","Powiat legionowski","2019",30,0,1,18565,7669,118585
"071412908000","Powiat legionowski","2020",16,0,0,20594,8525,127099
"071412908000","Powiat legionowski","2021",26,0,0,20601,9125,128837
"071412908000","Powiat legionowski","2022",18,0,2,20208,9749,130278
"071412912000","Powiat miński","2018",48,0,4,23958,9671,153824
"071412912000","Powiat miński","2019",48,1,4,24146,9637,154526
"071412912000","Powiat miński","2020",55,0,3,25455,10097,158639
"071412912000","Powiat miński","2021",67,0,9,25331,10525,158836
"071412912000","Powiat miński","2022",72,1,16,24808,11095,159034
"071412917000","Powiat otwocki","2018",19,0,2,18426,7438,124036
"071412917000","Powiat otwocki","2019",26,0,2,18430,7557,124352
"071412917000","Powiat otwocki","2020",21,0,1,19169,7975,126695
"071412917000","Powiat otwocki","2021",30,0,0,18937,8318,126449
"071412917000","Powiat otwocki","2022",37,0,2,18596,8749,126649
"071412934000","Powiat wołomiński","2018",32,0,0,41782,15845,245357
"071412934000","Powiat wołomiński","2019",24,0,0,42664,16398,249299
"071412934000","Powiat wołomiński","2020",33,0,0,46180,17793,267541
"071412934000","Powiat wołomiński","2021",39,0,3,46339,18808,270560
"071412934000","Powiat wołomiński","2022",27,0,0,46134,19715,273411
"071413005000","Powiat grodziski","2018",14,0,0,14930,5818,94091
"071413005000","Powiat grodziski","2019",9,0,0,15346,6002,95963
"071413005000","Powiat grodziski","2020",10,0,0,16643,6356,101623
"071413005000","Powiat grodziski","2021",8,0,0,16784,6885,103106
"071413005000","Powiat grodziski","2022",14,0,1,16704,7351,104434
"071413014000","Powiat nowodworski","2018",22,0,0,11142,4650,79291
"071413014000","Powiat nowodworski","2019",18,0,0,11195,4668,79378
"071413014000","Powiat nowodworski","2020",16,0,1,11402,4770,80054
"071413014000","Powiat nowodworski","2021",14,0,1,11181,4968,79751
"071413014000","Powiat nowodworski","2022",20,0,1,11046,5110,79719
"071413018000","Powiat piaseczyński","2018",29,0,3,31211,12201,184951
"071413018000","Powiat piaseczyński","2019",17,1,0,31553,12849,188281
"071413018000","Powiat piaseczyński","2020",38,0,5,34582,14169,206796
"071413018000","Powiat piaseczyński","2021",62,1,7,34413,15242,209443
"071413018000","Powiat piaseczyński","2022",46,1,11,34286,16031,212129
"071413021000","Powiat pruszkowski","2018",17,0,0,24819,9323,164240
"071413021000","Powiat pruszkowski","2019",58,1,5,25234,9704,165912
"071413021000","Powiat pruszkowski","2020",38,0,9,27567,10515,176326
"071413021000","Powiat pruszkowski","2021",43,1,5,27516,11159,177193
"071413021000","Powiat pruszkowski","2022",31,0,2,27210,11800,178037
"071413032000","Powiat warszawski zachodni","2018",12,0,0,17640,7450,117007
"071413032000","Powiat warszawski zachodni","2019",17,0,0,17864,7684,118613
"071413032000","Powiat warszawski zachodni","2020",21,0,1,21172,8599,129926
"071413032000","Powiat warszawski zachodni","2021",17,0,2,21329,9149,131550
"071413032000","Powiat warszawski zachodni","2022",14,0,1,21296,9694,133217
"071422502000","Powiat ciechanowski","2018",28,0,0,11952,5296,89670
"071422502000","Powiat ciechanowski","2019",23,0,1,11981,5263,89423
"071422502000","Powiat ciechanowski","2020",32,0,2,11929,5145,86977
"071422502000","Powiat ciechanowski","2021",34,1,3,11652,5245,86219
"071422502000","Powiat ciechanowski","2022",26,0,1,11408,5352,85627
"071422513000","Powiat mławski","2018",10,0,0,9965,4474,73102
"071422513000","Powiat mławski","2019",26,0,1,9843,4431,72626
"071422513000","Powiat mławski","2020",18,0,2,9864,4344,70471
"071422513000","Powiat mławski","2021",25,0,3,9644,4448,69856
"071422513000","Powiat mławski","2022",19,0,0,9500,4507,69521
"071422520000","Powiat płoński","2018",24,0,0,11741,5461,87409
"071422520000","Powiat płoński","2019",19,0,2,11691,5416,87054
"071422520000","Powiat płoński","2020",12,0,0,11668,5493,85427
"071422520000","Powiat płoński","2021",14,0,0,11446,5515,84796
"071422520000","Powiat płoński","2022",16,0,1,11080,5662,84387
"071422524000","Powiat pułtuski","2018",14,0,3,7324,3204,51809
"071422524000","Powiat pułtuski","2019",11,0,0,7339,3203,51824
"071422524000","Powiat pułtuski","2020",27,0,2,7353,3292,50881
"071422524000","Powiat pułtuski","2021",26,0,0,7254,3323,50596
"071422524000","Powiat pułtuski","2022",22,0,0,7137,3404,50557
"071422537000","Powiat żuromiński","2018",10,0,0,5182,2413,38944
"071422537000","Powiat żuromiński","2019",11,0,0,5086,2342,38515
"071422537000","Powiat żuromiński","2020",10,0,0,4940,2424,36776
"071422537000","Powiat żuromiński","2021",6,0,0,4760,2411,36312
"071422537000","Powiat żuromiński","2022",10,0,0,4615,2422,35882
"071422611000","Powiat makowski","2018",15,0,0,6227,2797,45247
"071422611000","Powiat makowski","2019",7,0,0,6141,2818,44892
"071422611000","Powiat makowski","2020",9,0,0,5965,2820,42956
"071422611000","Powiat makowski","2021",7,0,0,5805,2824,42466
"071422611000","Powiat makowski","2022",8,0,2,5661,2868,42109
"071422615000","Powiat ostrołęcki","2018",32,0,0,13128,5917,88735
"071422615000","Powiat ostrołęcki","2019",41,0,1,13111,5737,88654
"071422615000","Powiat ostrołęcki","2020",36,0,1,13669,6214,87559
"071422615000","Powiat ostrołęcki","2021",34,0,0,13530,6215,87496
"071422615000","Powiat ostrołęcki","2022",31,0,3,13269,6310,87503
"071422616000","Powiat ostrowski","2018",16,0,0,9480,4512,72782
"071422616000","Powiat ostrowski","2019",24,0,2,9395,4377,72328
"071422616000","Powiat ostrowski","2020",33,0,2,9475,4439,70109
"071422616000","Powiat ostrowski","2021",30,0,2,9268,4524,69500
"071422616000","Powiat ostrowski","2022",27,0,3,9024,4533,68881
"071422622000","Powiat przasnyski","2018",15,0,2,7724,3447,52824
"071422622000","Powiat przasnyski","2019",32,0,5,7671,3459,52511
"071422622000","Powiat przasnyski","2020",32,0,2,7428,3464,50354
"071422622000","Powiat przasnyski","2021",23,0,1,7281,3486,49824
"071422622000","Powiat przasnyski","2022",14,0,0,7133,3459,49408
"071422635000","Powiat wyszkowski","2018",24,0,1,11221,4709,74065
"071422635000","Powiat wyszkowski","2019",21,0,0,11314,4699,74220
"071422635000","Powiat wyszkowski","2020",24,0,3,11425,4770,73854
"071422635000","Powiat wyszkowski","2021",29,0,1,11355,4930,73707
"071422635000","Powiat wyszkowski","2022",34,0,1,11135,5151,73562
"071422661000","Powiat m. Ostrołęka","2018",32,0,0,7012,3250,52262
"071422661000","Powiat m. Ostrołęka","2019",41,0,1,6965,3270,52055
"071422661000","Powiat m. Ostrołęka","2020",36,0,1,6703,2736,49913
"071422661000","Powiat m. Ostrołęka","2021",34,0,0,6534,2871,49275
"071422661000","Powiat m. Ostrołęka","2022",31,0,3,6262,3108,48712
"071422701000","Powiat białobrzeski","2018",15,0,0,5003,2250,33551
"071422701000","Powiat białobrzeski","2019",5,0,0,5012,2203,33410
"071422701000","Powiat białobrzeski","2020",13,0,0,4986,2306,32926
"071422701000","Powiat białobrzeski","2021",9,0,1,4879,2306,32712
"071422701000","Powiat białobrzeski","2022",12,0,0,4800,2295,32614
"071422707000","Powiat kozienicki","2018",8,0,2,7680,3526,60472
"071422707000","Powiat kozienicki","2019",21,0,0,7589,3447,59997
"071422707000","Powiat kozienicki","2020",17,1,0,7651,3447,58313
"071422707000","Powiat kozienicki","2021",15,0,1,7515,3474,57913
"071422707000","Powiat kozienicki","2022",16,1,3,7320,3522,57523
"071422709000","Powiat lipski","2018",12,0,2,4102,1888,34214
"071422709000","Powiat lipski","2019",14,0,0,4088,1831,33874
"071422709000","Powiat lipski","2020",9,0,0,4124,1899,32572
"071422709000","Powiat lipski","2021",19,0,2,4003,1902,32091
"071422709000","Powiat lipski","2022",8,0,1,3910,1910,31839
"071422723000","Powiat przysuski","2018",12,0,0,5201,2750,41922
"071422723000","Powiat przysuski","2019",7,0,0,5180,2619,41455
"071422723000","Powiat przysuski","2020",12,0,1,5225,2438,39771
"071422723000","Powiat przysuski","2021",9,0,1,5149,2472,39290
"071422723000","Powiat przysuski","2022",7,0,1,4973,2591,39031
"071422725000","Powiat radomski","2018",50,0,1,22068,10388,152117
"071422725000","Powiat radomski","2019",49,0,1,22040,10220,152291
"071422725000","Powiat radomski","2020",35,0,2,23173,10483,151601
"071422725000","Powiat radomski","2021",54,1,2,22841,10695,151211
"071422725000","Powiat radomski","2022",69,0,1,22293,11029,151202
"071422730000","Powiat szydłowiecki","2018",8,0,0,5234,2530,39864
"071422730000","Powiat szydłowiecki","2019",5,0,0,5174,2451,39672
"071422730000","Powiat szydłowiecki","2020",9,0,0,5251,2368,38334
"071422730000","Powiat szydłowiecki","2021",6,0,0,5116,2401,38010
"071422730000","Powiat szydłowiecki","2022",7,0,0,4953,2515,37791
"071422736000","Powiat zwoleński","2018",9,0,0,4968,2200,36328
"071422736000","Powiat zwoleński","2019",14,0,0,4952,2174,36166
"071422736000","Powiat zwoleński","2020",11,0,0,4923,2215,35079
"071422736000","Powiat zwoleński","2021",8,0,0,4795,2213,34732
"071422736000","Powiat zwoleński","2022",9,0,0,4651,2242,34535
"071422763000","Powiat m. Radom","2018",50,0,1,26884,12025,213029
"071422763000","Powiat m. Radom","2019",49,0,1,26482,12032,211371
"071422763000","Powiat m. Radom","2020",35,0,2,24975,11313,202259
"071422763000","Powiat m. Radom","2021",54,1,2,24414,11617,199904
"071422763000","Powiat m. Radom","2022",69,0,1,23567,12077,197848
"071427004000","Powiat gostyniński","2018",13,0,3,5427,2597,45203
"071427004000","Powiat gostyniński","2019",20,0,1,5369,2512,44899
"071427004000","Powiat gostyniński","2020",27,0,1,5415,2521,43501
"071427004000","Powiat gostyniński","2021",28,0,5,5308,2556,43070
"071427004000","Powiat gostyniński","2022",23,0,3,5107,2674,42633
"071427019000","Powiat płocki","2018",128,0,11,14895,7012,111088
"071427019000","Powiat płocki","2019",140,0,14,14739,7047,110952
"071427019000","Powiat płocki","2020",112,1,10,15466,7447,110155
"071427019000","Powiat płocki","2021",111,0,15,15169,7578,109771
"071427019000","Powiat płocki","2022",149,1,12,14855,7789,109735
"071427027000","Powiat sierpecki","2018",29,0,0,6843,3409,52196
"071427027000","Powiat sierpecki","2019",36,0,4,6809,3364,51954
"071427027000","Powiat sierpecki","2020",18,0,0,6673,3145,49607
"071427027000","Powiat sierpecki","2021",25,0,3,6497,3168,49078
"071427027000","Powiat sierpecki","2022",38,0,7,6318,3240,48639
"071427062000","Powiat m. Płock","2018",128,0,11,15298,6517,120000
"071427062000","Powiat m. Płock","2019",140,0,14,15114,6589,119425
"071427062000","Powiat m. Płock","2020",112,1,10,13992,5984,114974
"071427062000","Powiat m. Płock","2021",111,0,15,13579,6260,113660
"071427062000","Powiat m. Płock","2022",149,1,12,13097,6462,112483
"071427103000","Powiat garwoliński","2018",27,0,2,17209,7427,108993
"071427103000","Powiat garwoliński","2019",23,0,1,17345,7346,108981
"071427103000","Powiat garwoliński","2020",17,0,0,17242,7415,106364
"071427103000","Powiat garwoliński","2021",26,0,3,17153,7504,105960
"071427103000","Powiat garwoliński","2022",32,0,1,16947,7615,105620
"071427110000","Powiat łosicki","2018",11,0,1,4219,1776,31023
"071427110000","Powiat łosicki","2019",2,0,0,4203,1737,30774
"071427110000","Powiat łosicki","2020",11,0,1,4131,1797,29736
"071427110000","Powiat łosicki","2021",13,0,0,4049,1801,29345
"071427110000","Powiat łosicki","2022",16,0,3,3968,1780,28941
"071427126000","Powiat siedlecki","2018",36,0,6,11724,5403,81352
"071427126000","Powiat siedlecki","2019",37,1,3,11733,5372,81362
"071427126000","Powiat siedlecki","2020",44,0,10,12493,5557,80690
"071427126000","Powiat siedlecki","2021",41,0,6,12432,5703,80469
"071427126000","Powiat siedlecki","2022",66,0,21,12365,5789,80492
"071427129000","Powiat sokołowski","2018",18,1,0,6910,3047,54217
"071427129000","Powiat sokołowski","2019",19,0,0,6876,3054,53804
"071427129000","Powiat sokołowski","2020",24,0,1,6823,3014,51725
"071427129000","Powiat sokołowski","2021",22,0,2,6698,3092,51093
"071427129000","Powiat sokołowski","2022",21,0,2,6531,3163,50618
"071427133000","Powiat węgrowski","2018",21,0,0,9193,4055,66174
"071427133000","Powiat węgrowski","2019",17,0,0,9276,3882,65822
